"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"17419980",-0.516768923249687,6.68900290687525,-6.24950724994333,2.27102341055339e-05,9.40919865326787e-05,2.06257463104145
"17462647",0.511831352857476,11.6255944567964,6.24800042535048,2.27673538249967e-05,9.42271778116357e-05,2.05995273954421
"17279962",-0.962697745649478,7.20583878885744,-6.24781691810158,2.27743203924635e-05,9.42271778116357e-05,2.05963341389902
"17435963",-0.590501920438421,7.86784371490523,-6.24311707885116,2.2953507179259e-05,9.49030100144516e-05,2.0514535501739
"17481755",0.57596969954766,9.26264411730231,6.24218369906763,2.29892691680582e-05,9.49853183350597e-05,2.04982868777504
"17282673",-0.660732916482454,6.6090190236493,-6.24132681972093,2.30221515766018e-05,9.50556237735502e-05,2.0483368963653
"17402072",-0.570180415647259,10.6325790838607,-6.2393632164454,2.30976904241302e-05,9.53018342499752e-05,2.0449179696456
"17283536",0.633308425581067,9.77627787232234,6.23824175700199,2.31409491025219e-05,9.54146084468055e-05,2.04296510702042
"17429026",0.670308947473049,7.9166622803057,6.23674870879895,2.3198673304737e-05,9.55645814357357e-05,2.04036491106765
"17285523",0.593172335363387,3.40912301607456,6.23647621292369,2.3209224835419e-05,9.55645814357357e-05,2.03989031735867
"17338388",0.553842795502404,5.50676612599519,6.22201521620176,2.37764712115157e-05,9.78329938380429e-05,2.0146898378774
"17462788",0.723210839185667,5.48720049182459,6.22086189669561,2.38223334773884e-05,9.79406281382341e-05,2.01267878534677
"17267446",0.694819480817016,6.6679502913459,6.22053560073062,2.38353256260299e-05,9.79406281382341e-05,2.01210978777852
"17525661",0.549295933651917,10.4001550912509,6.21901455622749,2.38959873696023e-05,9.8122591042692e-05,2.00945718787032
"17218366",0.561997951140306,9.70833453611609,6.21761611224899,2.39519025863885e-05,9.82848276678447e-05,2.00701811889801
"17326405",0.530756060681969,7.49595020476761,6.21579270330957,2.402501588894e-05,9.8517364949103e-05,2.00383745813437
"17458308",-0.588535599393799,8.44436680859517,-6.20948463366934,2.42797629141857e-05,9.94938848282398e-05,1.99283051651755
"17364545",-0.743305731152674,5.68397343309059,-6.20703291008252,2.43795377111394e-05,9.98344568881995e-05,1.98855105507582
"17535776",-0.633895181917265,6.94131084649637,-6.20518262115892,2.44551215253342e-05,0.000100075569028878,1.98532085413032
"17531958",-0.542396442619122,10.0695362557385,-6.20388109794369,2.45084357147284e-05,0.000100225282161732,1.98304840104165
"17324971",-0.501982771563135,4.73098856238186,-6.20151666997781,2.46056019010604e-05,0.000100553997946284,1.97891953541682
"17501041",-0.802930455355496,7.22384646912984,-6.18968812570766,2.5097802684833e-05,0.000102495525483868,1.95825267336502
"17388733",0.544877535075264,7.66202263053694,6.18657946830416,2.5228864876238e-05,0.000102960578660451,1.952818080553
"17422117",0.608862540464581,7.9348531487398,6.18142980143011,2.54475594798685e-05,0.000103782388593528,1.94381249590392
"17222211",0.603169506195751,8.10628876918379,6.17702889036032,2.56360324877097e-05,0.000104479911995829,1.93611347293068
"17287869",0.709614244160406,7.61155407014641,6.1756574408002,2.56950649514095e-05,0.000104649309397617,1.93371370262443
"17220833",-0.631765825991995,7.8508986097914,-6.17348056689759,2.57890590319269e-05,0.000104960769470295,1.92990407431984
"17291222",-1.05165450165569,3.6061033739684,-6.17148510062375,2.58755371590359e-05,0.000105241237691639,1.92641135514294
"17461124",0.531308322745913,10.2790148668406,6.16668937842451,2.60846174962485e-05,0.000106019635970166,1.918015071401
"17240901",-0.774948826025958,5.4436285956787,-6.16280481206173,2.62552731123025e-05,0.00010664090929885,1.91121174911534
"17426956",-0.637185475871156,7.48069210873437,-6.1608424126523,2.63419296377634e-05,0.000106920393265474,1.90777408205589
"17267846",-0.805077585979491,8.30642004955033,-6.15795975453037,2.64697679107204e-05,0.000107366539981805,1.90272339274678
"17463724",-0.787776387569841,4.91740041908294,-6.15403648991113,2.66448010027731e-05,0.000108003384849536,1.89584765961753
"17241436",0.517552609805175,9.4107881730597,6.15323831173876,2.66805594517255e-05,0.000108075207353136,1.89444855482318
"17374488",0.766923892779985,4.9046640964966,6.15027402229463,2.6813801169534e-05,0.000108442062788349,1.88925177958619
"17288876",-0.788042891795698,6.39331415583922,-6.14992443770461,2.68295605863855e-05,0.000108442062788349,1.88863883527017
"17451536",-0.579803605634497,6.91801289242244,-6.14984760721456,2.68330254387067e-05,0.000108442062788349,1.88850412228038
"17224520",-0.506739013689605,5.89854428122906,-6.14961477379479,2.68435284785715e-05,0.000108442062788349,1.888095872118
"17336595",-0.585305737763225,7.12018165392819,-6.14776135188472,2.69272897072151e-05,0.000108707137894829,1.88484582077657
"17260487",-0.710737471504499,6.83639930530931,-6.13837370799627,2.73557748280411e-05,0.000110362590568885,1.86837707978164
"17363204",0.667973956927867,9.73567032159975,6.13646510030736,2.74437619767059e-05,0.000110643053837446,1.86502735492256
"17527495",-0.694545373179858,9.08025682899689,-6.13465865292964,2.75273130000328e-05,0.000110905267103696,1.86185647493755
"17406745",-0.733235200967329,8.30797058856532,-6.12215377444277,2.81130491878914e-05,0.000113189030702055,1.83989443076101
"17454428",0.645581111754746,7.73462151315266,6.11744311536631,2.83370764655291e-05,0.000114014388922085,1.83161573410274
"17212821",-0.650733744286237,7.01631985435609,-6.11644028803427,2.83850097293932e-05,0.000114130599522681,1.82985293976749
"17526753",-0.629411847660238,6.69256246928962,-6.11370897802656,2.85159929455309e-05,0.000114580357972284,1.82505108883459
"17502179",-0.642391125351879,6.30762596051169,-6.11076174640405,2.86580422849362e-05,0.000115073948611966,1.81986850305192
"17449516",0.85477575303247,8.73924985560532,6.10876455174998,2.87547238817527e-05,0.000115384829722425,1.81635585263845
"17510311",-0.687346912345912,6.38521111230268,-6.10635233644037,2.88719523760131e-05,0.000115777688543972,1.81211255024365
"17522133",0.587966604879007,5.82689116202465,6.10437632635306,2.89683556744276e-05,0.000116086567789629,1.80863598745927
"17420911",-0.642064117610226,7.48219783023765,-6.10362657067742,2.90050221815602e-05,0.000116155807412919,1.80731674074679
"17333686",0.96321783513042,7.90333418945582,6.10279026522416,2.90459788035873e-05,0.000116173101190812,1.80584511436273
"17329316",-0.883607501436999,4.49286625496068,-6.10274651396074,2.90481231153123e-05,0.000116173101190812,1.80576812373315
"17314929",-0.780087497111355,7.66679271363966,-6.09809661641311,2.92769703682513e-05,0.000117010226468441,1.79758406574459
"17229259",-0.627539158647321,8.15817353992733,-6.09666567844165,2.93477746051644e-05,0.000117215011773027,1.79506495535526
"17440277",-0.630768183183355,6.73525327106595,-6.09611012248038,2.93753124410268e-05,0.000117246833333905,1.79408684644665
"17364954",0.514103513273122,8.88888654920402,6.09127229361942,2.96162627602525e-05,0.00011812984700178,1.78556763279949
"17364150",-0.817690884564565,6.36051066628022,-6.08858013297606,2.97512438243535e-05,0.000118589289255956,1.78082548551739
"17240484",-0.756965703889794,5.6240491554675,-6.08426920179989,2.99687329610213e-05,0.000119376781362685,1.77322989730247
"17375500",0.580058304646478,6.67153245958475,6.08325366979887,3.00202094003728e-05,0.000119502375094773,1.77144022990365
"17507288",-0.757008636999897,7.62364827788111,-6.08263745140155,3.00514901701729e-05,0.000119528525574946,1.77035420334451
"17405789",-0.640922726790523,8.44231516703858,-6.08233843370892,3.0066681362284e-05,0.000119528525574946,1.76982719455857
"17320457",-0.558233296135445,9.11912354612353,-6.0779635701772,3.02898635201057e-05,0.000120335923308324,1.7621152658884
"17479303",0.54649120103057,6.71245902949281,6.07684655841655,3.03471254181484e-05,0.000120483517813206,1.76014580524921
"17450937",-1.40567200234244,4.95000398947995,-6.07555783340923,3.04133309833267e-05,0.000120666401272258,1.7578733795211
"17495932",-0.732618835990323,5.9363610549531,-6.07439222136254,3.0473342316037e-05,0.000120824483001574,1.75581784795522
"17396287",-0.629215682698682,8.67196028074145,-6.06721396235124,3.08456609140142e-05,0.000122219811200965,1.74315511344397
"17389740",-0.504280941238894,7.80563217878936,-6.06457142590847,3.09839211875541e-05,0.000122686498238358,1.7384918279648
"17526707",-0.821562657181782,6.01006861013903,-6.0627680641673,3.107864786353e-05,0.000122980303401855,1.73530889520524
"17395700",0.553429542104105,7.38103551974914,6.05995297731825,3.12271256751277e-05,0.000123486277174713,1.73033939355571
"17325533",-0.489073503507633,8.63244066597496,-6.05482748649045,3.1499375417686e-05,0.000124480711165803,1.72128857507115
"17471222",0.947404674844527,7.40650204850551,6.05441914052529,3.15211722115462e-05,0.000124484734818308,1.72056734775307
"17260869",1.00394217130046,6.18561007230405,6.05037919506331,3.17376714743413e-05,0.000125257173783122,1.71343072186079
"17505313",-0.680427884485976,6.89752583084378,-6.04368541156097,3.20998270880603e-05,0.000126603070496754,1.70160122064099
"17244341",-0.662483050239039,7.43784443944885,-6.04224291812493,3.21784365540443e-05,0.000126808988837915,1.69905120426746
"17306054",-0.552124738512948,5.83963869687846,-6.04195098357066,3.21943702257501e-05,0.000126808988837915,1.69853509309976
"17266873",1.08727818676458,7.36112146475648,6.03628509168452,3.25052558045935e-05,0.000127949400476557,1.68851609353388
"17448214",-0.685516699277773,5.78555195173593,-6.03297677957887,3.2688235529209e-05,0.000128585173378523,1.68266400912094
"17457498",0.743723258444796,5.13303404099335,6.02594403990154,3.3080806388506e-05,0.000129954392027167,1.67021888822914
"17388499",-0.582209772462122,5.6310595814511,-6.02563144244855,3.30983700244289e-05,0.000129954392027167,1.66966556228253
"17255443",-0.505894538741456,7.72796439026412,-6.02549371279971,3.3106111619816e-05,0.000129954392027167,1.66942176410303
"17444813",-0.493772286906067,8.50565532604363,-6.02513118787132,3.3126497724665e-05,0.000129954392027167,1.66878003884505
"17343035",-0.610417950659068,8.84112982993266,-6.02480646967598,3.31447689897364e-05,0.000129954392027167,1.66820522237729
"17444037",0.641647345546322,7.52564156289975,6.0244178580663,3.31666492998851e-05,0.000129955131429439,1.6675172831154
"17378348",-0.554102761056988,7.41838570706964,-6.02302235694293,3.32453461960201e-05,0.000130178345791083,1.66504673169888
"17473018",-0.656837088140266,4.18488143980377,-6.02147931707834,3.33325911872748e-05,0.000130374400092076,1.66231467795849
"17496475",0.552608102982402,8.01331701515626,6.02136722078686,3.33389385646904e-05,0.000130374400092076,1.66211619163584
"17544453",-1.03897940911122,6.40664352872187,-6.01821042766331,3.35182110482484e-05,0.000130941754749209,1.6565258381489
"17414836",-0.638942647013025,6.77568127009886,-6.01804324181687,3.35277335645612e-05,0.000130941754749209,1.65622973204489
"17338965",0.52398280243991,7.86511356721741,6.00936597407725,3.40258838882622e-05,0.000132800697312429,1.64085610503287
"17285834",-1.25891450231102,6.58749743837355,-6.00498599518722,3.42802728053848e-05,0.000133706454672565,1.63309220368749
"17499117",-0.633940974024121,7.82988312007524,-6.00055714012159,3.45395279369363e-05,0.000134630001216776,1.62523904885109
"17228106",0.572522253194451,9.2214051820403,5.99598008077645,3.48096186515861e-05,0.00013553713869062,1.61712033777326
"17446539",-0.629017160560719,7.26796566907634,-5.995847040642,3.48175023276354e-05,0.00013553713869062,1.61688431141235
"17408422",-0.551351705996508,8.28671985511568,-5.9933268010939,3.4967200350078e-05,0.000136031491751505,1.61241270896071
"17220844",-0.572342175657395,8.29142746242016,-5.98947456618642,3.51973214002816e-05,0.000136837866650933,1.60557613310344
"17288903",-0.904172529592095,6.03214013705643,-5.98886491305799,3.52338854678666e-05,0.000136891185368346,1.60449399713312
"17307860",0.489996802738824,10.1185456367362,5.98845946924611,3.52582240766396e-05,0.000136896967234704,1.60377430568534
"17512088",0.524842819321711,8.17144828428904,5.98604900484682,3.54032873541669e-05,0.000137327211741042,1.59949510614883
"17511534",0.495593796196367,9.13250511211424,5.98555018152672,3.54333848830973e-05,0.000137327211741042,1.59860946815896
"17329774",-0.570649099144274,6.21891995617792,-5.98547701823983,3.54378015943333e-05,0.000137327211741042,1.5984795672863
"17338371",0.790426916844987,5.20972875758444,5.97830952767741,3.58732965553824e-05,0.000138899536320862,1.58575026536268
"17526492",0.693973827099615,9.31556337054481,5.97702828502375,3.59517335302073e-05,0.000138899536320862,1.58347408241214
"17227570",-0.687526806254416,9.46469381531342,-5.97700718258705,3.59530269130549e-05,0.000138899536320862,1.58343659118136
"17358138",0.604484726912984,7.16766048955983,5.9769940326225,3.59538329080751e-05,0.000138899536320862,1.5834132285243
"17240226",0.568634668608372,9.19694905259565,5.97655983962285,3.59804563451928e-05,0.000138899536320862,1.58264181403822
"17350447",-0.760500901216179,7.59301273353657,-5.97636378984613,3.59924843090608e-05,0.000138899536320862,1.5822934914504
"17462472",0.610945003975264,5.96840806239383,5.9761461996851,3.60058387424969e-05,0.000138899536320862,1.58190689193223
"17316021",0.694643719221222,9.98532439909638,5.97030096334023,3.63665356292893e-05,0.000140200717474307,1.57151909825494
"17334904",0.65843599998944,7.16503746947595,5.96956916443264,3.64119592955821e-05,0.000140285561504716,1.57021826823297
"17248654",0.74031611903813,5.73940714981635,5.96883305319744,3.64577106086428e-05,0.000140317297890994,1.5689097004048
"17482160",-0.687773820312366,5.45360076548572,-5.96868307794078,3.64670393617557e-05,0.000140317297890994,1.56864308398578
"17515238",-0.623977487679314,8.84553771850901,-5.96337049654608,3.67991108679882e-05,0.000141504154820358,1.55919677498229
"17527505",-0.571837078998298,8.3625319993733,-5.9595797584596,3.70379928705788e-05,0.000142331376066477,1.55245414955645
"17301757",-0.567009115290526,8.96679107967492,-5.95618731399761,3.72531531113329e-05,0.00014306643608333,1.54641834355101
"17491259",-0.607788995577392,7.12664053965666,-5.95378975258376,3.74060039837346e-05,0.000143542876992897,1.5421516961824
"17310950",0.632061611202107,6.98884137548354,5.95349041946461,3.74251333438333e-05,0.000143542876992897,1.54161895560441
"17450727",0.593836475566209,7.68519323685264,5.95135510656057,3.75618915811561e-05,0.0001439752351009,1.53781826741845
"17505413",0.56697171592389,7.05414053070781,5.94773504290674,3.77949395885454e-05,0.000144775884319038,1.53137344776744
"17317637",-0.781667636016504,5.49032227081132,-5.94631042935054,3.78870664943172e-05,0.000145036048158118,1.52883672000746
"17359156",-0.820585727247304,7.30438706853282,-5.94183161955001,3.81782376015145e-05,0.000146057357260966,1.52085979345867
"17280590",-0.774550135960388,5.12643357018487,-5.93291811520186,3.87647082749495e-05,0.000148150756805357,1.50497653866212
"17515196",0.519387107305645,6.85603258686488,5.93272887414476,3.87772613495603e-05,0.000148150756805357,1.5046392090345
"17255232",0.502577563151444,10.71456260933,5.93239193498738,3.87996223381081e-05,0.000148150756805357,1.50403858989919
"17276800",-0.561836833459072,5.86770239833738,-5.93060196597657,3.89186404194251e-05,0.000148510557167373,1.50084758274304
"17262702",-0.734694532442807,7.7324706527596,-5.92717396387113,3.91476427959362e-05,0.000149289323991377,1.49473523328622
"17273984",-0.560634322485954,6.47234369347206,-5.92184759252044,3.95062670399406e-05,0.000150561097860231,1.48523485742175
"17331543",0.702319472819259,7.26418636026669,5.92130826921346,3.95427709983703e-05,0.000150604412619985,1.48427268301781
"17344444",-0.534505027713198,11.6273764561308,-5.92013095153031,3.96225802260462e-05,0.00015081250199126,1.48217216626731
"17326472",0.497560403713757,7.49873759367514,5.91911320083073,3.96917085189537e-05,0.00015094976091136,1.48035619268732
"17415076",-0.716907422484807,5.92731876452832,-5.91885841378644,3.97090340838429e-05,0.00015094976091136,1.47990155428958
"17309420",-0.645546063801131,6.76127402120647,-5.91400479576886,4.00405979694805e-05,0.000152113647707773,1.47123917367475
"17356563",-0.504871684176631,8.31211180053039,-5.91203350399157,4.01760890741978e-05,0.000152531653766489,1.4677200600813
"17534746",-0.686448749407341,5.7403589160967,-5.91138705673316,4.02206252562232e-05,0.000152589876376778,1.46656592160265
"17499310",-0.515727316565304,9.92692277251987,-5.91107178412114,4.02423643257067e-05,0.000152589876376778,1.46600302755029
"17491276",0.546513982658283,7.82113978113391,5.90874881382562,4.04029205078405e-05,0.000153101768983221,1.46185514129116
"17256870",-1.35665361384384,7.41002631075364,-5.90634579736692,4.05697153107613e-05,0.000153636639966354,1.4575635681449
"17313100",0.707985898393282,9.64705647614972,5.9034886683501,4.07689691724577e-05,0.000154293679287552,1.45245998914421
"17288654",0.556231466260408,8.7701211625409,5.90113099795278,4.09341628867327e-05,0.000154782548623691,1.44824775475307
"17228871",0.59375613489884,7.83207814223189,5.9009081304913,4.09498146500667e-05,0.000154782548623691,1.44784953950711
"17502157",-0.572719959242562,7.2426139829971,-5.90023346228034,4.09972341506183e-05,0.000154864079316743,1.44664401514024
"17364192",-0.706894762965633,6.04742160943884,-5.89980763921482,4.10271930029384e-05,0.000154879592489353,1.44588310610635
"17500478",0.653891295217841,10.4696078916872,5.89805514174535,4.11507317902343e-05,0.000155200350172861,1.44275129030132
"17468250",-0.543686853265402,8.44613352089953,-5.89786764522705,4.11639720288225e-05,0.000155200350172861,1.44241619880101
"17282905",0.628143155430509,9.08331979411275,5.89641610054693,4.12666252596053e-05,0.000155489529515909,1.43982185736977
"17374245",-0.661886670923995,7.55611208505279,-5.89165857179418,4.16049609005337e-05,0.000156568073870065,1.43131677406213
"17347435",-0.93635153128959,7.51159095252282,-5.89160005659267,4.16091402945986e-05,0.000156568073870065,1.43121214707417
"17527054",-0.608929290404694,7.07421650322981,-5.89129031648826,4.16312705182797e-05,0.000156568073870065,1.43065831460783
"17355009",0.637627514281204,10.6136989496018,5.89090065352073,4.16591285547836e-05,0.000156574554060043,1.42996155749727
"17359803",-0.62214203058967,8.90221672001287,-5.89036352500618,4.16975612956764e-05,0.000156620745907459,1.42900108382679
"17542751",0.503056432473016,10.1927665959076,5.8845479742801,4.21160619382161e-05,0.000158059447095597,1.41859946940137
"17270583",-0.620808573382238,8.6900053274196,-5.88430895406531,4.21333562029157e-05,0.000158059447095597,1.41817186484309
"17334722",-0.567953235079124,6.49309722268533,-5.87888386593328,4.25278937167815e-05,0.000159439681637821,1.40846439770898
"17312341",0.587374477102486,10.4288735057098,5.86754353562301,4.33651608815401e-05,0.000162476972383557,1.38815975975609
"17286254",-0.628754195924682,7.73183824712383,-5.86434551047207,4.36043805397095e-05,0.000163271152383375,1.38243066964547
"17541158",-1.04615912494057,4.76943485657876,-5.85632737978984,4.42102492237008e-05,0.000165349780847627,1.36806064810487
"17392209",0.835017495469519,8.47525559535197,5.85626872616295,4.42147135566515e-05,0.000165349780847627,1.36795549815727
"17399812",-0.554978728931722,10.4914355107723,-5.85479326552505,4.43271714215523e-05,0.000165648346051529,1.36531024964547
"17239638",0.942908604243133,7.08305843433319,5.8544962040394,4.43498492850364e-05,0.000165648346051529,1.36477763428003
"17516707",-0.652575002688497,5.38657508318722,-5.83355130519824,4.59798126198054e-05,0.00017162931925561,1.32719504546523
"17307134",-0.704197562451408,7.11677864859547,-5.82873708685299,4.63632496449277e-05,0.00017295281981492,1.31854840987244
"17500172",-0.489123685259706,7.85647211626159,-5.82690957611027,4.65096800238536e-05,0.00017339109708955,1.31526528322044
"17411323",-0.88054318243611,8.88593265533974,-5.82294009164629,4.68294072447637e-05,0.000174474489305584,1.30813257339297
"17292990",-0.709276858553499,7.12169020089249,-5.81991104370685,4.70749327458734e-05,0.000175280249894672,1.30268831765882
"17238866",-0.935937236907288,5.7421780205757,-5.81737105286232,4.72818551620121e-05,0.00017587471097527,1.29812213231676
"17518038",-0.642067344455679,6.3036002353103,-5.81723090803078,4.72932998466299e-05,0.00017587471097527,1.29787016669192
"17423479",0.834012504972691,8.6657876266619,5.81217040895255,4.77085050755963e-05,0.000177308718305147,1.28877018274398
"17342740",-0.521775683780683,7.69634596145883,-5.81028817759879,4.78639106488819e-05,0.000177776000432394,1.28538461799988
"17256537",0.578926980196027,8.72842627053389,5.80691632573407,4.81436319776045e-05,0.0001787041506678,1.27931850571457
"17384205",-0.512419733996113,6.74440752706921,-5.8065160111833,4.81769546001464e-05,0.000178717111460976,1.27859822214867
"17247215",-0.74619703260191,4.08554990214139,-5.80511729980619,4.82935744809855e-05,0.000179038864304198,1.27608136291426
"17540050",-0.520135959715879,7.58126594097921,-5.80008889208317,4.87152720237844e-05,0.000180490534752315,1.26703104654272
"17455855",-0.714257449720241,8.49307632108148,-5.7983270630142,4.88639343510823e-05,0.000180929438008241,1.2638592505984
"17262551",0.44065814974461,8.23117030173998,5.789233354027,4.9638841553459e-05,0.00018368517587818,1.24748145888889
"17510114",0.743056357867673,5.34557398930857,5.78693006620818,4.9837146374093e-05,0.00018430515057234,1.24333149998804
"17359967",0.655178950527107,8.55199738925342,5.77907239357709,5.05199238995042e-05,0.000186714906898168,1.22916863929301
"17526206",-0.533869785906095,7.45842886145324,-5.77620702966658,5.07713331069573e-05,0.000187528394971505,1.22400201239263
"17359344",-0.698227639730714,6.14051874512753,-5.77512980333835,5.08661879906939e-05,0.00018776298968099,1.22205935223405
"17279365",-0.831945218046464,7.49167355178216,-5.77200791549855,5.11421336402525e-05,0.000188665346452434,1.21642850461065
"17307991",-0.560159346874737,6.85846134389317,-5.76604095917027,5.16739227088731e-05,0.000190198826817586,1.2056625283376
"17258239",-0.49548620020023,7.32893831419257,-5.76595223557859,5.16818734662801e-05,0.000190198826817586,1.20550241201223
"17269985",-0.612859841680926,9.17283232986564,-5.76592158492496,5.16846204504011e-05,0.000190198826817586,1.20544709762175
"17247823",0.474177632177766,7.86740024312033,5.76591948239355,5.16848088898398e-05,0.000190198826817586,1.20544330323669
"17524752",-0.607026545316879,7.71661552157628,-5.76509370832522,5.17588745155232e-05,0.000190354461155617,1.20395300474638
"17526225",-0.601936021435622,7.48029481438945,-5.7566911414505,5.2518863838312e-05,0.000192931546671837,1.18878354625959
"17538206",0.55273009503311,7.93273870475661,5.75663466319325,5.25240114541422e-05,0.000192931546671837,1.18868155259324
"17429896",-0.558877497365819,7.51999205134139,-5.75568011987947,5.26110915797303e-05,0.00019313299611162,1.18695768644294
"17223793",0.640846017222636,6.66435399005766,5.7479803023887,5.33190688253189e-05,0.000195612088997236,1.17304775127154
"17215705",0.564146256360631,7.03758299684023,5.74498484576983,5.35971788735485e-05,0.000196512055465991,1.16763427038083
"17508416",-0.479596553977824,7.03376707551491,-5.74401100728726,5.36879203543247e-05,0.000196724361371718,1.16587406580185
"17528775",-0.703930222948729,6.78655845145425,-5.74222382438523,5.38548668666928e-05,0.000197211020195495,1.16264342426022
"17481776",0.482548332901635,9.83274877721196,5.74188509460063,5.38865698648013e-05,0.000197211020195495,1.16203106443529
"17510072",-0.496626224625268,7.61829764431613,-5.73981171528611,5.40810511239475e-05,0.000197801939733559,1.15828245578527
"17268120",-0.755159549960857,5.91458999547759,-5.73899331276317,5.41580185385804e-05,0.000197962592473847,1.15680265282104
"17321761",-0.742116629499933,6.28255516751782,-5.736567692675,5.43868118662875e-05,0.000198677676762761,1.15241622644992
"17251303",0.534640583718378,9.75103148933487,5.73471847451994,5.45619158138894e-05,0.000199195879123103,1.14907163121253
"17509723",-0.633197723628982,7.09014049833469,-5.73359974705957,5.46681351574401e-05,0.000199462117983084,1.14704802285103
"17461519",0.51151723938901,8.25703080575237,5.72500038408721,5.54918699521027e-05,0.000202344365723096,1.13148759914752
"17333709",0.589782936287893,5.71926412142909,5.72383593693199,5.56044063691607e-05,0.000202631385983967,1.12937980352765
"17254948",-0.669929782509881,6.06990345499145,-5.72206925405649,5.57756009688388e-05,0.000203131687175874,1.12618154632422
"17277788",0.55688197647668,8.32250383313919,5.71922418326318,5.60524526322742e-05,0.000204015943936789,1.12103020495776
"17514243",-0.646731406498501,8.53810441876104,-5.71326483999183,5.6637019205656e-05,0.000206018446910191,1.1102366647426
"17285204",-0.642391862724846,7.23158129885783,-5.70854076106421,5.71049437393898e-05,0.00020751756489313,1.1016771276658
"17371847",-0.66865278309272,6.98035842534057,-5.7084052902922,5.71184217173712e-05,0.00020751756489313,1.10143162572419
"17443818",-0.51610624781058,7.05241251325064,-5.70177204427257,5.77824482487787e-05,0.000209802816641475,1.08940783278456
"17424075",-0.543267996323914,9.87500789260582,-5.7008672542893,5.78736465884601e-05,0.000210006672750736,1.08776731397216
"17262241",0.667033275846,9.26698859284322,5.69932478063822,5.8029467399371e-05,0.000210444636313336,1.08497033314436
"17351465",-0.45032628677698,8.75038454058808,-5.6986693253614,5.80958142803473e-05,0.000210557787872692,1.08378169628245
"17527433",-0.530601563625366,8.30703778740085,-5.69019948376088,5.8960323014219e-05,0.000213561847145215,1.06841699469027
"17486859",-0.681251163304452,6.15110279801074,-5.68776351056189,5.92114428519386e-05,0.000214341845393332,1.06399628733934
"17379037",-0.586474530597957,5.62869812946742,-5.68565201107143,5.94300179211267e-05,0.000215003162660308,1.06016379544265
"17249994",0.646308915627298,5.44173133568542,5.68493359854167,5.95045776547939e-05,0.000215142984145969,1.0588597031332
"17299910",0.483660720984275,5.71801392706203,5.68156557463771,5.9855430746398e-05,0.000216280992522117,1.05274502838432
"17267454",-0.734222673771824,7.92832680862222,-5.67602480742784,6.04373351775365e-05,0.000218252004248717,1.04268250234876
"17435422",0.541833394770102,9.19112857520487,5.66625718617008,6.14775994405485e-05,0.000221874878462847,1.02493389227065
"17534696",0.533269368259771,3.68101379817179,5.66246294008368,6.18867231583408e-05,0.000223216952704166,1.01803607031244
"17244506",-0.591241510524208,7.40629290926397,-5.66063090305703,6.20852847103836e-05,0.000223798399939776,1.01470481314303
"17459014",-0.820850547870407,6.97076852898195,-5.65994060579567,6.21602737613317e-05,0.000223933974807058,1.01344950818537
"17277130",-0.499499320572616,7.77840870308073,-5.6548777994015,6.27131628616934e-05,0.000225789999221397,1.00424090550959
"17300292",0.635910697928475,9.59460230623668,5.65084106277467,6.31576806171006e-05,0.000227225781499922,0.996896206347954
"17494677",0.625747615640139,4.25572427486413,5.65056855512628,6.31878070403723e-05,0.000227225781499922,0.996400312056164
"17263089",0.490335402379261,8.43970705927574,5.6493063380403,6.33275443986869e-05,0.000227591672760968,0.994103273651572
"17382169",-0.690820660345365,6.23899055585382,-5.64816207582456,6.34545023161098e-05,0.000227911225045452,0.992020715903663
"17503446",0.646997974809136,7.20681156041476,5.64753051636028,6.35246888464331e-05,0.000228026609274404,0.990871204569229
"17489363",0.665054823710077,3.18344906469753,5.64620889988926,6.36718255084444e-05,0.000228417908156342,0.988465542008117
"17368947",-0.604943875241768,6.39609001156968,-5.63960545876279,6.44123457928048e-05,0.000230813801184782,0.976442280932118
"17309785",-0.80857137451707,7.18102666619302,-5.63956653185086,6.4416737703381e-05,0.000230813801184782,0.9763713877127
"17503245",-0.598533847246009,7.58837394527536,-5.63482667824042,6.49538552161733e-05,0.00023259925080699,0.967737755040312
"17343026",-0.540182149837973,7.09546424443734,-5.63247945477314,6.52215717895103e-05,0.000233418420902602,0.963461214399028
"17497091",-0.736172261250687,8.47972559153813,-5.63181484370288,6.52975844007186e-05,0.000233550942175943,0.962250191771081
"17257100",-0.71463752455198,9.03935431243422,-5.63069236064073,6.54261748109743e-05,0.000233871248981233,0.960204726641183
"17509907",0.56096031471197,9.16770086238065,5.62945115313041,6.55686742673877e-05,0.000234240863169898,0.957942723665965
"17241623",-0.642637188162615,8.87011657522574,-5.62870840499678,6.56541020971716e-05,0.000234406272743835,0.956589028213014
"17221148",-0.808305436720312,6.02216624284689,-5.62566920844118,6.60048712850948e-05,0.000235518275085767,0.951049196813355
"17412418",0.597573563618417,6.9708906449856,5.62509434052303,6.60714396465285e-05,0.000235615473168067,0.950001196092709
"17240342",0.782065856320605,9.17724571630715,5.6243071816224,6.61627046126015e-05,0.000235800573072038,0.948566113410679
"17427051",-0.80428126247966,7.14030122730572,-5.62110914599391,6.6534848784036e-05,0.000236985897184994,0.942734895789155
"17469775",-0.434798348585289,9.18853052570713,-5.61803219523732,6.68949673927472e-05,0.000238127005139601,0.937123212022759
"17301428",-0.905877066215987,7.84567037218053,-5.61614167042333,6.71172391233731e-05,0.000238776353674661,0.933674701731934
