"","none.1","none.2","none.3","saprophyte.1","saprophyte.2","saprophyte.3","attenuated.1","attenuated.2","attenuated.3","virulent.1","virulent.2","virulent.3"
"17303655",6.95349456339881,6.61646990150672,6.66677515386139,7.74086670130219,7.76444953182741,7.747545582942,7.70488134703514,8.00085610839974,7.91248925391423,7.79212294363559,8.05801795799058,7.90742125498941
"17297462",8.92181044266598,9.19721258596116,9.13059778394386,8.71959153084097,9.17704155688102,9.03671974481337,8.74636385903996,9.09902305663859,8.94455453226167,8.79124313032776,9.00213032759356,9.08588872523594
"17426517",4.88501185906015,4.63618152615608,4.67470164450569,4.49768856354086,4.38058757210915,4.28157795625158,4.43046062665276,4.16046583467794,4.24160201082566,4.27951951615062,4.14251400725091,4.57076281751775
"17235757",4.92786442645846,4.64280291876698,4.92392147762523,4.79429444896901,5.17127599928969,5.16551616553207,4.87037386969344,5.12713513223786,5.00328963688417,4.83910382089375,5.2504656716097,5.18602876275881
"17363177",8.57527365679718,8.74902075276299,8.58686098819011,7.94023855446518,8.22815152123429,8.22077412452449,8.38737351670713,8.53348535181945,8.51214660622101,8.43539473433634,8.81730361759981,8.55207175462597
"17298488",6.87162948296332,6.57010415677567,6.47236817117548,7.00246908040535,6.45102286929035,6.50073987033206,6.90160104569749,6.43891537127783,6.36986934477848,6.80193479992309,6.49495945060453,6.46627275242336
"17424674",9.66402062113237,9.80696599788482,9.78041893642878,9.39995831926492,9.73089558480132,9.50128881327913,9.40251797005769,9.71818308640711,9.66728953435872,9.43993553943073,9.80704254986502,9.68460394576062
"17448245",7.25883125271142,7.08915740633184,7.15173467776685,7.86022129091772,7.76117264937435,7.83258042799624,7.75849501799473,7.70515800223841,7.51459977891469,7.57822052342372,7.8114892628904,7.6164793788025
"17305757",8.53635655318462,8.82708101622925,8.64795835330414,7.27662040342335,7.29086323277096,7.42620433161401,6.36716781002974,6.4417046550457,6.40699453195391,6.44502964412373,6.36502653315756,6.29262000041457
"17305789",8.90634711617388,9.17305708724493,9.12394748816946,8.60202665699914,8.56173252912713,8.60232477720838,8.35792902884939,8.29676661816598,8.18271273172793,8.29067638989322,8.18458655490978,8.19609790624908
"17414836",7.26829452191644,7.24160168997749,7.45116491347846,6.41020693346388,6.27113153230455,6.35661125283508,6.77183079106485,6.60526001101782,6.66714238225065,6.96140139315593,6.6035228764115,6.70000694330969
"17299419",7.28940675006467,7.54559090774004,7.46002482936937,6.83799188808503,6.63047244174419,6.47923081683623,6.36784111213928,6.37351228506894,6.2613552157281,6.6141559451202,6.17618955612496,6.32499508917771
"17299500",4.05630238928002,3.58608907771696,4.41134793908533,3.4978581690745,3.80671305559236,4.29517639164625,4.17140463256424,3.67081249766376,4.132241622638,3.98820979841407,4.04448371750956,3.61882419873752
"17306071",8.10407606223521,8.47476235149967,8.37073374257201,7.79911233218831,8.005416038611,7.91299560279159,8.0771236613821,8.26487083323228,8.19039177263697,8.1450174567715,8.28827758568511,8.1907791705599
"17437097",4.45726343317235,4.33785262600316,4.34059588945856,4.37237164814707,4.47321196144379,4.36343193528988,4.30254591625867,4.66469438638169,4.62533218834965,4.2669781305269,4.73698839149792,4.74584820723143
"17300127",4.71600644248911,4.47973331127653,5.13777434800626,5.24303773190344,4.82113592918359,5.39467071425346,5.36779849384727,4.62758482534647,5.1305048735402,5.53193096343368,4.96449657815803,5.42640301169927
"17306384",7.110235533145,6.91110085898687,6.87345801187043,6.43765900883799,6.29060077898629,6.27389792237311,5.90690429957104,5.8810535305629,6.01545206822665,5.8860849034345,5.91740188974753,5.79794860361452
"17300697",5.69414693236602,5.6183239448704,5.77583656103907,5.82187596908425,5.75799991230394,5.57252221943905,5.82028269945748,6.04285530111949,6.05579386050416,5.98430532508288,6.19924361992861,6.18774756027114
"17307046",5.91983398382347,5.73634456919072,5.75631841881784,5.49661003697288,5.4987372208896,5.34638619199257,6.1064740551829,6.2142281522579,5.85340677261841,6.34962745946131,6.27147333846762,6.00134083264741
"17307096",6.81015255866688,6.73429375299373,6.68057831859699,6.72354086651731,6.36583729501898,6.3662211737831,6.63051390405514,6.42077988911548,6.3523823750249,6.64395348584731,6.49449360972915,6.1833200280683
"17307203",7.72330632037331,7.60734175836811,7.60881632662673,7.1887926640007,6.9718599682006,6.94750531328717,6.95676695680977,6.74752435269887,6.66584917919296,6.7511844791429,6.46677607385279,6.47016101609484
"17307269",6.67238828674312,6.68345931107227,6.47173039520286,7.82053905139966,7.34067051204522,7.51181979121875,8.9849088655312,8.83356969929561,8.91318793045734,9.16993026911754,9.33358183195914,8.87788323852876
"17307290",6.87049443886296,6.23304574975029,6.09969642339191,7.15278715138182,6.93826923726089,7.17165782419477,8.5483973846521,8.5076192361795,8.19578329385775,8.55639433094807,8.64137824817039,8.24917515568652
"17301010",8.86705207274519,8.79305787320261,8.7438239907877,8.93945522935305,8.93948590849197,8.83841164855498,9.0984301617469,9.08903647170308,9.10293446031345,9.16752513327397,9.21625770544298,9.17790992250836
"17301031",5.914517506867,6.34808413959892,5.92441044016967,6.89858705514579,7.11037502615225,6.94521690307732,6.86047934206987,6.95843470668322,6.94908044454372,6.80364384461191,6.82149653211214,6.82864541205071
"17301108",9.03231104602033,8.96592651965859,8.89485501460285,8.07428701779989,7.62284844592857,7.86071430426053,8.07905691873141,7.77191421358751,7.77253174469151,8.17163973526553,7.35371740554663,7.83112237660138
"17225785",8.07712283795419,7.98484411940778,7.96221428975934,7.80755848949465,7.51919213832041,7.55566077713883,7.26733628044759,6.91487899710101,6.95278793110491,7.31189986904701,6.81435704478555,6.8921018254892
"17307709",7.21418870180082,7.20532167086751,7.19690259669096,6.88813135431566,6.93122871790387,6.8640211866763,7.15935419156921,7.08980858639641,7.08865997757269,7.20577189734151,7.1835317119321,7.07018338234715
"17413770",8.18017428916381,7.95284476298735,7.84546360246201,7.24710147379323,6.64087001948814,6.84618747783162,6.74913293291459,6.53731690773986,6.57982220051734,6.74267618379971,6.44933622888643,6.4921658923071
"17244191",9.26401148274527,9.09668576932932,9.17153029050651,8.84805896975304,8.645472549431,8.70401769885768,8.57367474716105,8.35211527578315,8.3362416743091,8.65510121922165,8.24233718118958,8.40182885341321
"17394267",5.79204480944328,5.70489182994613,5.87845763174459,5.59905351844633,6.24617932409078,5.90613906361305,5.98480929585277,5.99292558315472,6.18177602128645,6.05229441821964,6.11790247885835,6.02630265952106
"17344309",9.68888267127326,9.3807864362476,9.32610731512883,11.6927809106666,11.7377489803034,11.7091550748184,11.8941246661667,11.8192165701357,11.8372901086705,11.9865914981422,12.0684448596548,12.0236341203207
"17279131",9.24406168310571,9.01346213132525,9.14678103822699,10.2590821858774,10.3945732478815,10.387461431963,10.4408911840108,10.5332133497722,10.4319944115432,10.3984029831856,10.7208618747631,10.4915046745693
"17239597",6.27202614004667,5.35164540732052,5.67489675219264,8.07725780221778,8.19932320260266,8.06648860128881,8.10990804586194,8.20430002106367,8.12037034462583,8.1773497726694,8.41256855734254,8.36526434679388
"17216339",8.16645244425128,8.33189601164891,8.40397237777875,7.55307280018725,7.98804047105219,7.98955928119497,8.35467623362935,8.5662396593452,8.55199588006507,8.43486914953816,8.70495250159718,8.49401828767935
"17463184",9.41596795596877,9.36725677205039,9.43050396912917,9.14065796485337,9.3656947672147,9.44281449038699,9.74312109464269,9.83775249772783,9.70819036659245,9.69664845055032,9.7935082528661,9.81456139466306
"17432674",8.50885828960515,8.16163785619751,8.23326870488814,10.3744319690255,10.3579986077768,10.1877884161117,10.930905844438,10.7428669643267,10.8282079848255,10.8695674398014,10.9052694849873,10.6830214341086
"17379659",6.35412972859118,6.5067840785595,6.29147176279189,8.71688298359879,9.05209199921831,9.05940675227129,9.92148013505415,10.3124995236235,10.2166404740234,9.87089594886517,10.5606612523203,10.3303439699528
"17421981",9.10594868910409,8.46078428785695,8.45546283856947,9.97919797969451,9.32879450551819,9.53899419864143,9.54076297019742,9.27805238237113,9.17310713429083,9.49055881135752,8.8481291403661,9.41557029076905
"17474371",5.18821899927718,5.50077840494933,5.16352570223575,5.09741155583713,5.21693551700429,5.113549222646,5.35217886983053,5.67730070089588,5.55527002469524,5.4593284951054,5.57756226283236,5.5690211132792
"17508735",6.89895222013956,6.61394678396966,6.51831137718488,6.80976367183552,6.52621049452277,6.45579513822288,6.96403075407874,6.80834885168358,6.79338845560356,7.05220536367821,6.95555345070131,6.66829495092137
"17217651",5.51162595624622,5.84732419841782,5.97969068834447,6.5052260206309,6.4158132404073,6.38550116751946,6.82398156315219,6.64512923170735,6.6270930029773,6.78129556837946,6.67088011007553,6.76519564456117
"17463441",10.2369874872986,10.1883389238693,10.2799161514834,9.86186026033899,9.89666692808771,9.94226744535638,9.56464177136231,9.4675921621645,9.51087069754008,9.51204129325163,9.24147797730357,9.54492117155107
"17379011",9.15562938148172,9.188370804723,9.08573884200594,9.80681585776549,9.70425875112485,9.58303923426386,9.50352641313918,9.54616013336816,9.46335743712187,9.60369841901385,9.50640563158098,9.47147425482118
"17268909",10.0921203567025,10.4082862603453,10.3276018005593,9.78968380002012,9.812591484151,9.65268398535529,9.52137980144492,9.68843913116873,9.55561249437057,9.64481777649285,9.58914084373128,9.55258206303297
"17519967",5.24518736033662,5.09868325858444,5.29528232000325,6.18506233008934,6.19165229574191,6.16795133478206,6.20167186320682,6.07595058064406,6.05076075084949,6.11212206215334,6.27162186742294,6.07000135303691
"17404028",8.80927686966204,8.85944259799404,8.67277700853816,8.49496446333652,8.38654313316101,8.30015902293145,8.62430642509183,8.49779448552042,8.4550245068126,8.68110105702868,8.44817419769467,8.40874946677245
"17470879",11.7936134171593,11.671083162396,11.5954565538025,11.648169992048,11.547241491352,11.7451572035359,11.4879562023953,11.4209282930914,11.3960621478892,11.3609621421676,11.0157059549565,11.3593256958916
"17292262",5.94717841392708,5.90303033175739,5.83545260748512,5.78246617129665,5.50389743440341,5.50122880606794,5.34089987606811,5.26635855470341,5.25591090999844,5.45398585395503,5.28278629303046,5.32902766749041
"17442985",7.2430901974717,7.51668234054381,7.16749752049112,7.55534144945304,7.35571658270699,7.30317428973371,7.81314431038541,7.89796411206076,7.89193074105058,8.0177806016237,7.82175943230761,7.72087229525081
"17384355",5.715914960789,5.45848735816822,5.34671524565779,7.81768035132723,7.7276543122135,7.73341840934605,8.23829732962849,8.03125808139416,8.0424048045027,8.17861105853467,8.26585583975944,8.05368963009036
"17382626",6.66013187946603,6.74542127052501,6.69559338046248,7.03437518546863,7.13646237033754,7.13429784366298,6.96477647245469,7.37750176249785,7.15762856079334,7.03146672608714,7.36284280549487,7.19621328815201
"17396383",4.69305833075937,5.08809484263016,4.66295699537236,6.06277068861014,5.53762283980806,5.76667452405535,8.51506029583112,8.37397997153879,8.2168038745824,8.64208111247239,8.94327553280637,8.82835097610097
"17531260",6.55421034540587,6.20607933822774,6.12792453265244,7.40211796588254,7.41265221006435,7.44544035826653,8.23711183096083,8.34763333961213,8.30457907417335,8.24031367266887,8.50183397731282,8.32295219691186
"17255210",7.90763368249273,7.70231811989951,7.95617827130187,7.43721206567905,7.50406528933184,7.47701614002944,7.39011868460765,7.35309009877071,7.15344215614356,7.5383393600049,7.03061220995884,7.14462334521347
"17226155",9.38706128812454,9.55191447469321,9.41120690185455,9.41799194099158,9.34601288323243,9.3674642271826,9.18080980739794,9.15651040993159,9.02840824629791,9.15569193036342,9.05979955419003,9.10710476899341
"17256113",8.3526809028781,8.30510616850243,8.51115795418986,8.68642160562067,8.86452144477633,8.9144395426318,8.71236363407952,8.78353163767016,8.85064685837292,8.64096575200088,8.72561144897094,8.78443007391863
"17519910",8.88613003967775,8.9596024841606,8.88888610174582,8.48515372975043,8.26462802092344,8.13374229068776,8.0861840013147,7.96278199987554,7.83917882090658,8.24948176163238,7.81845078305663,7.87634800084707
"17321474",7.56887231651404,7.80034187132985,8.02286149945717,7.10910268333724,7.29743440610192,7.13989996530686,7.19279379705979,7.4738336396844,7.48788681147341,7.36195866375339,7.43807659496064,7.50040903673468
"17321467",4.87929940722565,5.23952634782465,5.39821435424611,5.42351406643202,5.18786210404072,5.15604239008035,5.06604748680746,4.89385552535749,5.02834477437663,5.1415573721617,4.89695650257566,5.01296003844477
"17291767",7.13499995336749,6.99701300898161,7.14898229616617,7.04331034809774,7.09676202328882,6.94210044965098,6.6517729494049,6.42272629823264,6.54485595936135,6.74035104039304,6.55414323819072,6.3760357323044
"17344444",11.8946965033483,11.9368243358054,12.030603288612,11.6757239227912,11.7960428437738,11.7836233498099,11.3447898327936,11.3986072503065,11.515211961526,11.433743862462,11.2679450519789,11.4507052703622
"17407578",6.79823269228387,6.58939328871801,6.64195042876052,6.64538743321212,6.33862936988567,6.58668960782489,6.33328317858295,6.23608508614301,6.21871370210729,6.14867558335918,6.18256433141094,6.10463395737483
"17471296",7.37890929489136,7.43198823416418,7.2890263661548,7.30359466786082,7.47044665938645,7.64263755448485,7.45659506235817,7.55645270561305,7.67938507873591,7.4869461574181,7.7071346536917,7.68649637826169
"17274620",9.2659289102896,8.34720082376966,8.07782722759536,10.3510317089902,10.2704628718311,10.4063170798577,11.9469853306605,12.0086795608204,11.9725510034944,11.988467556587,12.155302042774,12.0590077489619
"17446627",6.83550087766494,6.83646699906563,6.86070641279822,6.55598593031033,6.58767145476481,6.48280711606547,6.62282272945622,6.79889129928047,6.47114723772836,6.62235382816004,6.41620957997866,6.48037236031805
"17476364",10.3809433654568,10.2707161872651,10.2904059654461,10.1174509021382,10.1345275733175,10.117401714353,9.9425148490164,9.78891980341733,9.88103162673979,9.77022390280036,9.70679869255101,9.7989228071419
"17250700",4.42955492809786,3.97374909078067,4.66318281010381,3.69222417382212,4.02333474360207,4.33292733856104,4.1423632007973,4.52618755308197,4.48256006994568,4.20004794762673,4.46752884369015,4.40089880504434
"17452978",6.08530649639036,6.1066483896596,6.20646907908361,6.28447962609661,6.2741452340229,6.3112240585596,6.45122568093377,6.63492016816787,6.41014971732509,6.48978034717334,6.6391762656697,6.5392257570871
"17303646",7.74277984225973,7.73452703563875,7.62997764608961,8.12351420135972,8.14230003915531,7.97938648054181,8.11128735466894,8.14527962310145,8.24858988390367,8.13325102795602,8.39116642585555,8.09027937294078
"17469341",9.71122083865309,9.65176615556198,9.66839935158444,10.1175399356713,10.0996927974993,10.0507043012998,10.1358520363484,10.1215166659228,10.0353300500135,10.1236414158373,10.1682915487653,10.0573979740675
"17546259",4.41826223954216,4.81101208071725,4.42395662065428,4.30018749551355,4.52506241213741,4.73038442978479,4.76455219197013,4.58540584168867,4.66021457840381,4.71977319312205,4.58851050740139,4.68767621567876
"17262575",8.82183002501826,8.50599067124996,8.49480082573769,8.87468194686538,8.52626681263442,8.40866433884818,8.74858051635981,8.41296186668686,8.34570865273249,8.70515690742769,8.25967395604047,8.27363578793751
"17455254",7.07436057172403,7.02828014753879,6.76407459466186,7.35600976764945,7.31407322595657,7.04328831565754,7.80796276453598,7.74350940267442,7.71248921173066,7.97457419833993,8.16851683324853,7.85746472865798
"17480729",3.98691614544926,4.05271378361327,3.97994279879047,3.87661718027729,4.15944287328332,4.26297679231734,3.89954846131561,4.32905776063064,4.13077801951685,4.21313766607447,4.36904369543587,4.27175279526269
"17323759",8.17644522034862,7.84522177990675,7.81924336001115,8.36580138889472,7.98166328948838,8.25649048060204,8.20978206097945,7.82886629794022,7.77688782934815,8.06512739490021,7.67063159179107,7.82124837057891
"17448308",8.49454448220627,8.56712631504739,8.45883351681623,8.43591358330314,8.35800375015054,8.21700765389016,8.33119245701281,8.20264574904642,8.1177205124605,8.30347582586204,8.14212250368878,8.13705783372832
"17495637",4.29537948813284,3.91321215991796,3.89187941082862,4.14549258728617,4.08225668978237,4.00806469411051,4.32715925327996,4.18457648397943,4.16729101891847,3.90716170235617,4.24740062459236,4.05728508254816
"17329937",8.70803886154668,8.75647278244734,8.70385840880373,8.60300392359472,8.60883375390519,8.71199641226644,8.28726533951352,8.29026646438036,8.321445769301,8.30855327386296,8.09632802618819,8.25166062090229
"17253630",7.89108606403273,8.28272201400733,7.95801875877791,7.88398544838007,7.99120935034134,8.19678720027142,7.55751489829643,7.69975657888011,7.74891968350777,7.56199286093259,7.42926530264754,7.7903833848234
"17440812",6.384202572345,5.94641791487399,6.0549560736936,5.83966787941209,5.74507069534861,5.70843891952718,5.09162757096952,5.37601703168494,5.26955217882493,5.14350119183257,5.26015004313951,5.41896959078778
"17388177",5.20141882859429,4.95184082899952,5.39071264422176,5.75534390189202,5.74348953123921,5.6582368361938,5.78164071446737,5.70724390045104,5.84448811390126,5.87849762947409,5.6438095558698,5.60368183922376
"17550412",9.26805213695405,9.23930018182824,9.16249331876302,9.06031956823765,8.82754831692027,9.1034141170066,9.02340735086546,8.92640535156048,8.84714704648272,8.87086317362131,8.78680302614145,8.93511387493655
"17247225",5.94662737231462,5.91051597004503,6.32585866881823,5.91208113646673,6.32129595887464,6.37703896894357,6.66183187325954,6.65597193645434,6.80405549083702,6.50516219866921,6.9847089399146,6.65646328959311
"17489369",6.98506197408324,7.14131549435276,7.10970949246813,6.72490044831269,6.78743533336834,6.76522355312459,6.50264717577983,6.52076380054544,6.46132424432846,6.5093047713104,6.43585240363725,6.3305591050658
"17239268",6.08831670915837,6.17941438933979,6.14511581333796,5.75203682564667,5.90478770990518,5.79085260663388,6.21429058383454,6.54858547507248,6.48431212887811,6.36542284611093,6.81810852834982,6.40785088230816
"17433353",7.48644067163458,7.50628600385912,7.30134971859988,7.36839228529236,7.22562379571159,7.23977112015475,7.25994231342012,7.04467044519597,6.96601701592058,7.28926199938852,7.04464722111885,6.95127545597687
"17487186",8.35270430312146,8.21083031291566,8.27162094946308,9.69196851014849,9.91136127175297,9.82094959799719,9.76019853141979,9.95600240906978,9.85803152905585,9.67161953154733,9.94147444104349,9.86652501698076
"17309544",9.13117463049207,9.12190873997429,9.05114331553953,8.79749343021071,8.59328309923218,8.49943455062626,8.56656827831029,8.45898515195691,8.40316789207454,8.47412001867043,8.30657951344682,8.29643020056979
"17309688",6.94784580048248,7.04029971061466,7.06353186606619,6.69174511580705,6.65018824196665,6.55541594750025,6.57066350193579,6.52297500726223,6.4355807178235,6.73462807171032,6.42024655752125,6.43076390438965
"17297551",8.87207177227257,8.80323613095879,8.74623803800099,8.60698908351574,8.78874351494608,8.65374101012566,8.30699656351509,8.39130130776796,8.3697296876163,8.38566811344417,8.45621808216727,8.36346976854659
"17297639",10.0858412941454,9.93865295830012,9.79809635848551,10.3305966111976,9.88559805027184,9.96258363560614,10.0648887930581,9.7351756137584,9.81797205185878,10.1333883859263,9.73459288747746,9.75594873902038
"17508052",9.33506307013399,8.82902600219643,8.9380136963334,9.373123338155,9.04588812253596,9.0385740213718,9.3944153500011,9.06760984004859,8.92585002510764,9.2557259070422,9.11125992795427,8.95412590530981
"17362197",8.95657156859059,8.62413036991345,8.41397515174333,8.3197791952795,8.14807717386355,8.18600378908571,7.99065299823011,7.70785752255839,7.92089147221152,7.99842434744321,7.52299758548063,7.8245524766308
"17490785",6.08935234548343,6.36335322267452,6.07658165239235,5.87944041318355,6.04046608882728,6.12056342260224,5.99473089386407,6.25552498730771,6.28184242831854,5.75121206195766,6.11828955760893,6.24706798724473
"17316197",7.4238164060968,7.64047068574958,7.47191874533392,6.93163360850946,6.6468961275346,6.57711695924236,6.42937346199165,6.19077821626515,6.14328881710423,6.21958618344101,5.73658601471031,5.91844664258945
"17316207",7.77826078829922,7.83061216896886,7.82546782587966,7.32200102917924,7.62906595586961,7.31810908355305,7.28405427294908,7.52587485504136,7.41875512201889,7.3783411911615,7.61342481670581,7.35804347903003
"17310808",9.72422164667688,9.48606993821978,9.53907785785321,9.61501683722499,9.42385388579732,9.44213689157284,9.42813298428454,9.18632098364939,9.20587502849714,9.39802333251111,9.15152336695567,9.25509526605968
"17340609",9.02926248100037,9.07243661697957,9.09476466339425,9.86635057756697,10.0467717908799,9.89385380952835,10.0566414532146,10.1348620057368,10.1083028068328,10.0695639938419,10.2254053712693,10.1896085069049
"17311343",8.36659024462119,8.25067478089645,8.08641695688896,8.50355051604689,8.31263074005793,8.30151383840315,8.22959408204516,7.97737779120906,7.95987143753845,8.31476448880926,7.90951991723845,7.99066334807759
"17312191",7.08559868383017,7.45013243110782,7.62072526979864,7.29863560679718,7.46389792949325,7.49864002121103,7.08087915321111,7.30439088986278,7.15240562930439,7.07206460282433,7.23773963415099,7.24039453038053
"17323627",6.14052003322538,6.2890451370613,6.51452570558893,6.26994672018113,6.5935636233975,6.65762550892632,6.60355001208844,6.7710681943253,6.80571982714432,6.53372974477689,6.87742509157711,6.70878401283275
"17318179",4.87570490405045,4.83223394671294,5.08887080270813,5.25389727042667,5.25222407510021,5.0373537899241,4.91252211385586,5.0804793158002,5.22620895395248,5.06901787514875,5.2938873259259,5.27177134682555
"17407979",7.80951934182114,7.53672662972207,7.54116503091952,7.70557737159038,7.35167265840918,7.29622438276223,7.55098166956424,7.35452074049692,7.21845975232368,7.67970792158431,7.34375971535488,7.20657870241022
"17312589",6.95303541237192,7.03642080924661,6.99448436055106,6.82050178703924,6.72390920197047,7.20301577563501,6.74561645159508,6.83592058353022,6.89925718345896,6.6713239541667,6.5946015865866,6.5348798562222
"17318713",6.60760131895024,6.53264692413518,6.50365757219834,6.5734161549168,6.2781626144477,6.27328658693416,6.20601432766724,6.19340213433231,5.94578838459811,6.09388157774489,5.91964111929485,6.15635422182999
"17312606",6.81133016860746,6.46870188412785,6.30677771258367,7.06851029513978,7.0316310103215,6.85050969644532,6.92461507159193,6.67172416978154,6.80365205507094,7.08281280301612,6.53567016245709,6.71502863516821
"17318780",6.98528730037527,7.27301209619502,7.15341110531507,7.70343021954162,8.44133117598996,8.26633534546798,9.57758800235729,9.83211821597263,9.70013105320606,9.59937131262659,10.1875800139851,10.0072172205035
"17319192",10.0675406990685,10.0302603591137,10.190812143025,10.0905891012809,10.1682190410755,10.3813480218066,10.7905676904489,10.8188232835925,10.8504481851661,10.8466336466283,10.8498133011816,10.9228562880766
"17319661",5.18948393169528,5.23159926316422,5.01141078815495,4.95219692362299,5.13022358764777,5.04212562594317,4.90391642451194,4.89477472074293,4.79174716094782,5.23898662966829,5.373393994176,4.86033994397973
"17320019",9.93537293827521,10.0753948791592,10.0990858948237,9.28905736392298,9.32279005185707,9.26624930249758,8.74877829636569,8.59196152679664,8.71632792652559,8.58274961533562,8.41421419333924,8.59887455970631
"17283930",9.52262767424277,9.47110608817999,9.50355201481231,9.65122821482864,9.71241246108724,9.71790624581576,9.86156952201243,9.87858460042427,9.82297991108036,9.82982436718115,9.91889775566086,9.89214702964535
"17320143",9.61267102500259,9.55533009981924,9.80176863261745,8.56806106718029,8.56104088850362,8.62018340911908,8.0518345782404,8.00264084848706,8.13351749689291,8.15039150029086,7.66244063969503,8.10205488296189
"17539997",7.78964605079166,7.74056149398779,7.75971904722732,7.68846598055948,7.48896086296041,7.70083745885272,7.45042226190959,7.24943099885066,7.29115319307161,7.5199784833284,7.27884721254108,7.41378824717718
"17468102",7.81189708228927,7.76349661821131,7.75268425718776,7.38452343749636,7.20470735010508,7.30978579333294,7.11633894847271,7.11340988872845,7.12273324059739,7.05323408423513,6.75746012358946,7.01635856518467
"17272147",8.98658015790542,9.17770354946438,9.05502462259944,8.72346362046063,8.89278190914659,8.99552032951128,8.67113963596694,8.93613739563138,8.69533311224444,8.70092873200098,8.82438576582984,8.98166569389102
"17308916",7.38794935110483,7.22221767957357,7.21717813855748,7.49276435298116,7.42099762932257,7.1007629095131,7.50131504387363,7.43905351519507,7.34165576071113,7.65010423053059,7.52549296535752,7.36276009627036
"17548264",9.21152788296889,8.51442474941234,8.30109371104493,8.51900644591372,7.76332633374207,7.18755971549881,8.40649066918537,7.56999743024145,7.45101815919024,8.474949000139,7.44505281223005,7.48366877673659
"17321307",5.75916242581233,5.57526017644148,5.57260056873039,6.46467534935706,6.43257388036807,6.43616959171844,6.42292197688072,6.67425115072033,6.45109045867552,6.62311897815382,6.41915680291209,6.45120130163689
"17481743",8.52946319800027,8.66770090174537,8.48363901824632,8.01052804422782,7.62493153039446,7.66050682525943,7.01432175606633,7.03763134305488,6.7214478118376,7.08874795885713,7.14193027893108,6.79625860825795
"17315312",6.57267303737809,6.42986507673994,6.38926616399708,6.3722810819409,6.32255975021617,6.43689206582572,6.78219432758795,6.89445408649712,6.8145547279445,6.69320519856941,7.03007602443012,6.65682842161482
"17322200",8.99922892583185,9.23507858539138,9.28665398372481,8.56456320335366,8.64430743151236,8.72691852670149,8.24837089002807,8.35014614631728,8.30293340840362,8.22211645628873,8.29047501708687,8.37154715550092
"17322261",7.64634205166921,7.55809323726397,7.4964450148133,7.76368096512524,7.22513806334277,7.85004533326133,7.54411590633501,7.34581669657726,7.22806691369927,7.57661711994404,6.85596528479074,7.51555695163318
"17328225",6.54576286880134,6.77843610978438,6.59351922000922,6.42032065744622,6.40363846762585,6.4010669073141,6.05070842547579,6.19059538720798,6.2438108219633,5.97496196268774,6.33619281112155,6.1683120546006
"17328335",7.68317461848227,8.04294166720449,8.16975939477442,7.52467892475388,7.91185400398609,7.80800472259774,8.19783394162971,8.537089943077,8.38977548578394,8.16259838632462,8.76152413580742,8.25520707532802
"17328459",6.92022810177268,6.94011855178861,6.94153239445466,6.79322579366012,6.69986561351524,6.60210604321098,6.74306863264413,6.5082754210511,6.49819904609223,6.67718765518636,6.47382231725764,6.34313517899271
"17328742",3.6918540527512,3.99867043766522,4.10589778948276,3.71626702198121,3.9445071455937,3.94349309834915,3.80297694117013,3.85256452539824,4.0108303018174,3.70347569670669,4.22571146924513,4.25596190828091
"17329640",8.82711593305703,8.86024589732797,8.62808357911227,8.39248131198182,8.44062096554983,8.23437403943166,7.46555523828495,7.60404749571985,7.58340749223382,7.75993202075292,7.3773088962406,7.53183468234502
"17329692",7.78788755940146,7.69044103119793,7.67842909087298,8.2532374238052,8.24234103895255,8.23192640542081,8.35296293251285,8.28076652325289,8.26497865000092,8.37459457680841,8.38754342109119,8.20700529684426
"17324637",6.04863624791054,5.92023336030756,6.04596052240403,6.38478665107427,6.23934612159836,6.15189104683408,6.30770691975176,6.17951547899342,6.31772125823037,6.51613461122088,6.40518271199524,6.38937770083823
"17270576",5.46889397909303,5.4688540600196,5.55506683708759,5.95724470717102,5.60621671753935,5.87498243161792,6.02416404883005,5.56872271532761,5.67382468146856,5.64155238134737,5.66910121076301,5.89805023809662
"17330080",6.50022872169954,6.65042702028094,6.44348359314502,6.42610308083245,5.948648896835,6.25925288000741,6.19186195351538,6.22101570458509,6.20049824221473,6.2897838338153,6.13862606332847,6.03121511351194
"17330815",7.40369084233627,7.30997165825864,7.07198149769772,7.33433151151446,6.98316266364019,6.88054375711403,7.15982381550382,7.0626052730857,6.71918352723976,7.32156281909391,7.13118456184913,6.99492519696384
"17326081",8.43868646944929,8.49447654126639,8.44648102587564,8.4804533147594,8.19607810476101,8.12355867545732,8.10306008666364,7.81009753039207,7.71084248132092,8.30259288228559,7.72751921771729,7.91352750963533
"17214380",5.8208534304836,5.76366064454298,6.03910910392169,6.59858321201332,6.80624439412492,6.7130433408371,6.67427428617168,6.50664414679917,6.77713083799912,6.42930089923525,6.71880261199039,6.65228495009668
"17326438",8.533353257976,8.37694708233786,8.23297954166665,8.90321135606778,8.8279175302284,8.75370841225374,8.95327664970477,8.88527857536936,8.76308176735441,8.99956564774216,8.82125910515347,8.79117634311989
"17508633",7.44884883894235,7.89156289385253,7.60474770372253,7.01990270350863,7.25403104287892,6.95436948073596,7.08458080519376,7.22994927485011,7.14969048249761,7.14484537752295,7.34083061191995,7.20852720812822
"17331284",7.55336461961697,7.64611459425619,7.56231854791584,6.99619552609022,7.29163606938457,7.10629802193947,7.19484041015491,7.39473465014738,7.19581743249756,7.37369692965758,7.53179924480497,7.28363746870246
